id_assessment,student_id,question_id,id_topic,id_subtopic,question_level,answer_student,date_assessment,duration,option_selected,id_lect,description,question,level,answer1,answer2,answer3,answer4,file_name,file_ext,date_question,validate,validate_date,validate_by,newLevel,algorithmLevel,checked,keyword_id,keyword_name,topic_name,subtopic_name
14994,1631,850,18,8.0,2,1,06/01/2022 17:03,,,127,,"The set of eigenvalues of the matrix $A$ is $\{-2, 2\}$. 

Which of the following sets contains the eigenvalues of $A+4I$, where $I$ denotes the identity matrix?",Basic,"$\{2, 6\}$","$\{-2, 2\}$","$\{2, 0\}$","$\{-\frac{1}{2}, \frac{1}{2}\}$",,,10/07/2019 11:39,1,28/07/2019 1:49,64.0,4,2,1.0,129.0,Spectrum,Linear Algebra,Eigenvalues and Eigenvectors
8471,1564,406,5,5.0,1,1,25/06/2020 8:52,,,38,,"Find $\displaystyle\int \dfrac{x^3-x+1}{x}\, dx$.",Basic,$\displaystyle \dfrac{x^3}{3}-x+\ln \left|x\right|+c$,"$\displaystyle -\ln \left|x+1\right|+\ln \left|x-1\right|-\left(\ln \left|x^2-1\right|-\ln \left(x\right)\right)+c$ 
","$\displaystyle -\ln \left|x+2\right|+\ln \left|x-2\right|-\left(\ln \left|x^2-2\right|-\ln \left(2x\right)\right)+c$
",$\displaystyle -\dfrac{1}{2}\ln \left|x+1\right|+\dfrac{1}{2}\ln \left|x-1\right|-2\ln \left(x\right)+c$,,,28/04/2019 18:10,1,28/04/2019 19:28,38.0,2,1,1.0,103.0,Direct inspection,Integration,Integration Techniques
21976,3342,1571,7,2.0,6,1,20/12/2024 11:31,,,2956,,The solution of the equation $$\frac{2x^2-8}{|x+3|}=1$$ is:,Advanced,$x \in \bigg\{ \frac{5}{2} \bigg\}$,$x \in \{-2\}$,"$x \in \bigg\{ -2,\frac{3}{2},\frac{5}{2} \bigg\}$",$x \in \emptyset$,,,16/05/2023 16:56,1,26/05/2023 17:14,64.0,4,6,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
7576,975,287,18,11.0,4,1,10/01/2020 14:10,,,38,,"The linear application $F: \mathbb{R}^3\rightarrow \mathbb{R}^3$ is represented by matrix 
$$A=\left[\begin{array}{rrr}
 -1  & 2 & 0\\
 0 & 1 & 2 \\
  3 & 2  & 1
  \end{array}\right]$$
when considered the canonical basis of $\mathbb{R}^3$. The analytic expression of $F$ is:",Basic,"$F(x, y, z)=(-x+2y, y+2z, 3x+2y+z)$ 
","$F(x, y, z)=(-x+3y, 2x+y+2z, 2y+z)$
","$F(x, y, z)=(-x+2y, y+2z, 2y+z)$
","$F(x, y, z)=(-x, y, z)$",,,26/04/2019 15:33,1,14/05/2019 11:46,61.0,1,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations
23119,3448,962,12,12.0,1,-1,20/01/2025 9:25,,,37,,"Solving an integer programming problem by rounding off answers obtained by solving it as a linear programming problem (using simplex), it is possible to conclude that",Basic,the value of the objective function for a maximization problem will likely be less than the simplex solution.,the values of decision variables obtained by rounding off are always very close to the optimal values.,the value of the objective function for a minimization problem will likely be less than the simplex solution.,all constraints are satisfied exactly.,,,17/11/2019 2:33,1,11/12/2019 15:51,61.0,3,1,1.0,167.0,Simplex method,Optimization,Linear Optimization
3281,985,143,4,3.0,4,1,17/12/2019 19:37,,,57,,Differentiate $y = \dfrac{\ln(t)}{t^2+1}$.,Basic,$\dfrac{dy}{dt} = \dfrac{t + \frac{1}{t} - 2t\ln(t)}{(t^2 +1)^2}$,$\dfrac{dy}{dt} = \dfrac{t + \frac{1}{t} + 2t \ln(t) }{(t^2 + 1)^2}$,$\dfrac{dy}{dt} = \dfrac{t^3 + \frac{1}{t} - 2t \ln(t )}{(t^2 + 1)^2}$,$\dfrac{dy}{dt} = \dfrac{t + \frac{1}{t} - (2t + 1) \ln(t )}{(t^2 + 1)^2}$,,,29/03/2019 14:16,1,04/04/2019 23:11,37.0,3,3,1.0,87.0,Logarithmic rule,Differentiation,Derivatives
7257,1135,782,18,11.0,1,-1,08/01/2020 22:31,,,81,,"Consider the linear aplication $F: \mathbb{R}^3\rightarrow \mathbb{R}^2$, such that $F(x, y,z)=(x-2z, y+z)$ . Considering in $\mathbb{R}^2$ the basis $B=\left\{(-2, 1), (-1, 2)\right\}$, the aplication $F$ is defined by the matrix:  ",Advanced,"$\left[\begin{array}{ccc}
 - \frac{2}{3} &- \frac{1}{3} & 1\\
 \frac{1}{3} & \frac{2}{3} & 0 
\end{array}\right]$","$\left[\begin{array}{ccc}
  \frac{2}{3} & \frac{1}{3} & 1\\
- \frac{1}{3} & -\frac{2}{3} & 2 
\end{array}\right]$","$\left[\begin{array}{ccc}
 - 2 &- 1 & 3\\
1 & 2 & 0 
\end{array}\right]$","$\left[\begin{array}{ccc}
 - \frac{2}{3} & \frac{1}{3} & \frac{2}{3}\\
 \frac{1}{3} & \frac{2}{3} & \frac{1}{3}
\end{array}\right]$",,,21/06/2019 18:28,1,19/02/2020 12:46,61.0,5,4,1.0,157.0,Linear transformation,Linear Algebra,Linear Transformations
8990,1582,432,18,10.0,3,1,16/07/2020 20:59,,,72,,"The set $A=\left\{(1,0, 2), (0,1, a), (2,1, b), (1,2, 3)\right\}$ does not generate $\mathbb{R}^3$ when:",Advanced,$a=\dfrac{1}{2}$ and $b=\dfrac{9}{2}$,$a=1$ and $b=9$,$a=\dfrac{1}{2}$ and $b=9$,$a=\dfrac{1}{2}$ or $b=\dfrac{9}{2}$,,,30/04/2019 1:36,1,01/05/2019 23:32,38.0,4,3,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces
18888,3368,865,12,13.0,3,1,10/01/2024 14:18,,,61,,"Determine the relative extrema of the function $f:{(0,\infty)}^3\rightarrow {\mathbb R},$  $f(x,y,z)=x^3+y^3+z^3$ having the constraint $x^2+y^2+z^2=3.$",Basic,"$M(1,1,1) $ is minimizer.","$M(1,1,2) $ is minimizer.","$M(\frac{1}{2},\frac{1}{2},\frac{1}{2}) $ is minimizer.","$M(\frac{1}{2},\frac{1}{2},\frac{1}{2}) $ is maximizer.",,,14/07/2019 10:44,1,27/09/2019 8:11,61.0,2,2,1.0,177.0,Minimum,Optimization,Nonlinear Optimization
1459,511,644,18,7.0,1,1,06/11/2019 20:01,,,52,,"Determine the values of a real number $b$ such that the matrix $B=\left( \begin{array}{rrr}
9 & 0 & b \\ 
9 & 1 & 0 \\ 
0 & 4b & b+1 \end{array} \right)$ is singular.",Basic,such value is not possible,$0$,$1$ and $-1$,$9$,,,12/05/2019 11:42,1,23/06/2019 17:15,52.0,3,1,1.0,121.0,Inverse of a matrix ,Linear Algebra,Matrices and Determinants
