id_assessment,student_id,question_id,id_topic,id_subtopic,question_level,answer_student,date_assessment,duration,option_selected,id_lect,description,question,level,answer1,answer2,answer3,answer4,file_name,file_ext,date_question,validate,validate_date,validate_by,newLevel,algorithmLevel,checked,keyword_id,keyword_name,topic_name,subtopic_name
5144,1220,415,18,10.0,4,-1,05/01/2020 18:53,,,72,,"Let $A= \{(1, -2, 0), (2, 3, 2), (3, 1, 2)\}$ and $B= \{(1, -2, 0), (1, 0, 2), (1, -1, 3)\}$ be sets of vectors of $\mathbb{R}^3$. Choose the right answer: ",Basic,$B$ is linearly independent but $A$ is not,$A$ and $B$ are linearly independent,$A$ is linearly independent but $B$ is not,$A$ and $B$ are linearly dependent ,,,29/04/2019 15:46,1,01/05/2019 22:38,38.0,1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces
15372,175,1089,26,,3,0,01/05/2022 23:43,,,37,,Consider $x^3+5=9x$. Find $x_3$ using the secant method (considering $x_0=0.5$ and $x_1$=1.0).,Basic,$x_3=0.57568$,$x_3=0.61565$,$x_3=0.47567$,$x_3=0.51565$,,,14/06/2020 18:33,1,28/06/2020 20:50,37.0,4,4,1.0,224.0,Nonlinear equation,Numerical Methods,
14812,2754,301,17,,4,1,28/11/2021 16:02,,,79,,"A traffic light is red $ 40\%$ of the times you drive through an intersection. If you follow that route twice, find the probability of obtaining two red lights.",Basic,$16\%$,$32\%$,$40\%$ ,$20\%$,,,26/04/2019 16:25,1,02/05/2019 19:46,38.0,4,3,1.0,36.0,Event,Probability ,
6085,634,422,18,10.0,4,1,07/01/2020 14:34,,,72,,"Mark the vector which is a linear combination of $u=(1,-2,3)$ and $v=(3,5,-7)$.",Basic,"$(9,4,-5)$","$(0,-1,2)$","$ (-2,1,3)$","$(7,-5,-3)$",,,30/04/2019 1:08,1,01/05/2019 22:51,38.0,1,1,1.0,147.0,Linear combination,Linear Algebra,Vector Spaces
2497,856,217,18,,4,0,04/12/2019 17:34,,,38,,"Find the solution of the following linear system:
$$\begin{cases}
&x &+ &y &+ &z &= &0 \\
&-x &+ &3y &+ &2z &= &-1 \\
&2x &+ &y &- &z &= &0
\end{cases}$$",Basic,"The vector solution is $\left(\dfrac{2}{9},-\dfrac{1}{3},\dfrac{1}{9}\right)$.",The system has no solutions.,The system has infinitely many solutions depending on one parameter.,The system has infinitely many solutions depending on two parameters.,,,06/04/2019 23:41,1,07/04/2019 0:41,37.0,1,5,1.0,137.0,Square linear system,Linear Algebra,
14100,2566,798,7,2.0,7,1,11/10/2021 20:16,,,50,,"Simplify:

$(x^2)^\frac{1}{2} (y^2)^3(z^\frac{1}{2})^3$",Basic,$xy^6z^\frac{3}{2}$,$xy^5z^\frac{3}{2}$,$xy^5z^\frac{2}{3}$,$x^\frac{5}{2}y^8z^\frac{3}{2}$,,,27/06/2019 1:00,1,09/09/2019 1:19,37.0,3,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
14765,2568,798,7,2.0,7,1,04/11/2021 21:16,,,50,,"Simplify:

$(x^2)^\frac{1}{2} (y^2)^3(z^\frac{1}{2})^3$",Basic,$xy^6z^\frac{3}{2}$,$xy^5z^\frac{3}{2}$,$xy^5z^\frac{2}{3}$,$x^\frac{5}{2}y^8z^\frac{3}{2}$,,,27/06/2019 1:00,1,09/09/2019 1:19,37.0,3,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
20358,3398,156,16,,2,1,28/05/2024 13:19,,,59,,Solve the Cauchy problem $x'+2tx=2t^{3}e^{-2t^2}$ knowing that $x(0)=1$.,Basic,$x=2\operatorname{e}^{-t^2}-(t^{2}+1)\operatorname{e}^{-2t^2}$.,$x=3\operatorname{e}^{-t^2}-(t^{2}+2)\operatorname{e}^{-2t^2}$.,$x=2\operatorname{e}^{-t}-(t^{2}+1)\operatorname{e}^{-2t}$.,$x=(t^{2}+1)\operatorname{e}^{-2t^2}$.,,,31/03/2019 14:45,1,13/04/2019 12:43,38.0,5,3,1.0,202.0,Linear differential equation,Differential Equations,
15390,2910,156,16,,2,0,02/05/2022 1:00,,,59,,Solve the Cauchy problem $x'+2tx=2t^{3}e^{-2t^2}$ knowing that $x(0)=1$.,Basic,$x=2\operatorname{e}^{-t^2}-(t^{2}+1)\operatorname{e}^{-2t^2}$.,$x=3\operatorname{e}^{-t^2}-(t^{2}+2)\operatorname{e}^{-2t^2}$.,$x=2\operatorname{e}^{-t}-(t^{2}+1)\operatorname{e}^{-2t}$.,$x=(t^{2}+1)\operatorname{e}^{-2t^2}$.,,,31/03/2019 14:45,1,13/04/2019 12:43,38.0,5,3,1.0,202.0,Linear differential equation,Differential Equations,
5752,929,531,5,,3,0,06/01/2020 18:25,,,38,,"Find $\displaystyle \int_{1}^{3}\int_{0}^{1}1+4xy \,  dxdy$.",Basic,"$\displaystyle 10$
","$\displaystyle 12$ 
","$\displaystyle \frac{31}{3}$
",$\displaystyle y+y^2$,,,05/05/2019 1:52,1,05/05/2019 19:55,37.0,1,2,1.0,108.0,Cartesian coordinates,Integration,
