id_assessment,student_id,question_id,id_topic,id_subtopic,question_level,answer_student,date_assessment,duration,option_selected,id_lect,description,question,level,answer1,answer2,answer3,answer4,file_name,file_ext,date_question,validate,validate_date,validate_by,newLevel,algorithmLevel,checked,keyword_id,keyword_name,topic_name,subtopic_name
4396,168,453,18,10.0,4,0,03/01/2020 19:06,,,81,,"Choose two vectors of $V=\left\{(-10,5),(2,-1),(-5,1),(2,0),\left(\dfrac{1}{2},2\right),\left(2,\dfrac{1}{2}\right)\right\}$ which are linearly dependent.",Basic,"$(-10,5)$ and $(2,-1)$","$\left(\dfrac{1}{2},2\right)$ and $\left(2,\dfrac{1}{2}\right)$","$(-5,1)$ and $(-10,5)$"," $(2,-1)$ and $(2,0)$",,,02/05/2019 19:05,1,02/05/2019 19:18,38.0,1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces
21880,3492,1011,12,13.0,1,0,09/12/2024 19:36,,,38,,"Solve the following constraint optimization problem such that $f\left(x,y\right)=x^2+y^2$ subject to $4x^2+y^2=8$.",Advanced,It has $2$ local maxima and $2$ local minima.,It has no solution.,It has $1$ local maxima and $1$ local minima.,It has $1$ local minimum.,,,02/12/2019 2:08,1,02/12/2019 2:11,38.0,4,5,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization
6385,1179,292,18,11.0,1,0,07/01/2020 18:06,,,38,,"Let $T:\mathbb{R}^3\longrightarrow \mathbb{R}^3$ be the linear operator given by  $T(x,y,z)=(x-2z,-2x+y+5z,4x+2y-6z)$. Indicate which of the following vectors does not belong to the range of $T$.",Advanced,"$(3,4,5)$ 
","$(1,0,8)$
","$(2,-3,10)$
","$\displaystyle \left(\frac{1}{2},-5,-6\right)$",,,26/04/2019 15:58,1,14/05/2019 12:05,61.0,4,3,1.0,159.0,Kernel,Linear Algebra,Linear Transformations
22243,3464,2089,18,11.0,3,1,28/12/2024 13:38,,,72,,Consider a linear tranformation $T:\mathbb{R}^2 \longrightarrow \mathbb{R}^2$. Which of the following statements is false?,Basic,"If $T(x,y)=(x,x)$, $T$ is not linear","f $T(x,y)=(y,x)$, $ker(T)=(0,0)$","If $T(x,y)=(0,0)$, $T$ is linear","$T(x,y)=(-y,1)$, $T$ is not linear",,,24/11/2019 22:19,1,11/12/2019 16:22,61.0,3,3,,156.0,Linearity,Linear Algebra,Linear Transformations
11927,1602,244,18,,2,1,23/01/2021 13:32,,,43,,"Find the solutions of the following linear system:
$$\begin{cases}
2x & + & y & + & z & - & t & = & 0 \\
x & - & 2y & - & z & + & 2t & = & 1 \\
x & + & y & + & z & - & t & = & 0
\end{cases}$$",Basic,"The solutions of the system are of the form $\left(0,\,y,\,0,\,1+y\right)$ for every $y\in\mathbb{R}$.",The system has no solutions.,"The system has $\left(0,\,0,\,0,\,1\right)$ as its unique solution.","The system has $\left(0,\,y,\,0,\,z\right)$ as solutions for every $y,z\in\mathbb{R}$.",,,12/04/2019 11:09,1,01/08/2019 1:43,64.0,2,3,1.0,139.0,Consistent system,Linear Algebra,
10415,1487,1186,5,44.0,4,0,30/11/2020 15:19,,,1666,,Evaluate $\displaystyle \int_{0}^{1} \dfrac{x-2}{(x+1)(x+2)} \: dx$,Basic,$4\ln\left(3\right)-7\ln\left(2\right)$,$\ln\left(2\right)+2\ln\left(3\right)$,$\ln(2)+\ln(3)$,$7\ln(2)-2\ln(4)$,,,10/10/2020 11:35,1,13/10/2020 18:52,38.0,2,4,1.0,249.0,Fundamental theorem of Calculus,Integration,Definite Integrals
8097,69,564,25,,1,0,05/02/2020 11:51,,,81,,"Let the vectors $u=(2, 4, -2)$, $v=(-1, 2, 0)$ and  $w=(2, k, 4)$  of $\mathbb{R}^3$. 
The vector $w$ is perpendicular to $u$ and $v$ when:",Basic,$k=1$.,$k=-1$.,$k=2$.,$k=-2$.,,,07/05/2019 10:34,1,07/05/2019 17:46,38.0,1,2,1.0,65.0,Cross product,Analytic Geometry,
18081,2578,1086,26,,3,-1,14/05/2023 18:23,,,37,,"Consider the equation $x^3+4x^2=10$. Consider the bisection method to solve the problem in the set $[1,2]$. What is the approximation after 3 iterations?",Basic,$x_3=1.375$.,$x_3=1.775$.,$x_3=1.475$.,$x_3=1.675$.,,,01/06/2020 1:06,1,01/06/2020 1:07,37.0,1,1,1.0,222.0,Bisection method,Numerical Methods,
11750,2008,417,18,10.0,2,0,20/01/2021 1:45,,,81,,"Consider the subspace of $\mathbb{R}^4$ 
$$S=\{(x, y, z, w)\in \mathbb{R}^4: x+y-z=0\wedge x-2y+w=0\}.$$
A base of $S$ is the set:",Basic,"$\{(1,0, 1,-1), (0, 2, 2, 4)\}$","$\{(1,0, 1,-1), (1, -1, 0, -3), (2, 3, 5, 4)\}$","$\{(1,0, 1,-1), (1, 2, 2, 4)\}$","$\{(1,-3, -2,-7), (-2, 6, 4, 14)\}$",,,29/04/2019 16:10,1,01/05/2019 22:40,38.0,3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces
21778,3485,820,12,13.0,2,1,24/11/2024 19:08,,,53,,"Study the local minima of the function
\[
f:\mathbb{R}^{2}\rightarrow\mathbb{R},\text{ }f(x,y)=x^{4}+y^{4}%
\]",Basic,"$(0,0)$ is a minimizer.","$(0,0)$ and $(-1,1)$ are minimizers.","$(1,1)$ is a minimizer.","$(2,-1)$ is a minimizer.",,,04/07/2019 12:57,1,27/09/2019 7:53,61.0,3,4,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization
